Title,Year,Duration,MPA,Rating,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,production_company,genres,seasons,filming_countries,continents,profit,roi,domestic_share,intl_gross_share
Tin Cup,1996,2h 15m,R,6.4,45000000.0,10128834,53854588.0,53854588,1996-08-16,Warner Bros.,Romantic Comedy,Summer,USA,North America,8854588.0,19.676862222222223,100.0,0.0
DragonHeart,1996,1h 43m,PG-13,6.4,57000000.0,15027150,115267375.0,51367375,1996-05-31,Universal Pictures,Action,Spring,SVK,Europe,58267375.0,102.22346491228069,44.56367207113027,55.43632792886972
Happy Gilmore,1996,1h 32m,PG-13,7.0,12000000.0,8514125,41205099.0,38824099,1996-02-16,Universal Pictures,Comedy,Winter,CAN,North America,29205099.0,243.375825,94.22158893490342,5.77841106509658
Mars Attacks!,1996,1h 46m,PG-13,6.4,70000000.0,9384272,101381197.0,37781197,1996-12-13,Warner Bros.,Comedy,Winter,USA,North America,31381197.0,44.830281428571425,37.26647358484039,62.733526415159616
Muppet Treasure Island,1996,1h 39m,G,6.9,,7906689,34327766.0,34327391,1996-02-16,Walt Disney,Action,Winter,GBR,Europe,,,99.99890758985015,0.0010924101498477937
Daylight,1996,1h 54m,PG-13,6.0,80000000.0,10015875,159212469.0,33023469,1996-12-06,Universal Pictures,Action,Winter,ITA,Europe,79212469.0,99.01558625,20.741760496158122,79.25823950384188
Homeward Bound II: Lost in San Francisco,1996,1h 28m,G,5.9,,8605649,32772492.0,32772492,1996-03-08,Walt Disney,Adventure,Spring,USA,North America,,,100.0,0.0
Sgt. Bilko,1996,1h 34m,PG,5.8,39000000.0,8110080,37956793.0,30356793,1996-03-29,Universal Pictures,Comedy,Spring,USA,North America,-1043207.0,-2.674889743589744,79.97723358767428,20.022766412325723
James and the Giant Peach,1996,1h 19m,PG,6.7,38000000.0,7539098,28946127.0,28946127,1996-04-12,Walt Disney,Animation,Spring,USA,North America,-9053873.0,-23.82598157894737,100.0,0.0
First Kid,1996,1h 41m,PG,5.2,,8434651,26491793.0,26491793,1996-08-30,Walt Disney,Comedy,Summer,USA,North America,,,100.0,0.0
D3: The Mighty Ducks,1996,1h 44m,PG,5.5,,6170358,22955097.0,22955097,1996-10-04,Walt Disney,Action,Fall,USA,North America,,,100.0,0.0
Bulletproof,1996,1h 24m,R,5.8,25000000.0,6014400,22611954.0,21576954,1996-09-06,Universal Pictures,Action,Fall,USA,North America,-2388046.0,-9.552184,95.42277505075413,4.577224949245872
Fear,1996,1h 37m,R,6.2,,6312240,20831000.0,20831000,1996-04-12,Universal Pictures,Drama,Spring,USA,North America,,,100.0,0.0
The Glimmer Man,1996,1h 31m,R,5.4,45000000.0,7605504,20351264.0,20351264,1996-10-04,Warner Bros.,Action,Fall,USA,North America,-24648736.0,-54.774968888888885,100.0,0.0
Flipper,1996,1h 35m,PG,5.3,25530000.0,4209525,20080020.0,20080020,1996-05-17,Universal Pictures,Adventure,Spring,BHS,North America,-5449980.0,-21.347356051703876,100.0,0.0
The Frighteners,1996,1h 50m,R,7.1,30000000.0,5565495,29359216.0,16759216,1996-07-19,Universal Pictures,Comedy,Summer,NZL,Oceania,-640784.0,-2.135946666666667,57.08332266093209,42.91667733906791
The Chamber,1996,1h 53m,R,6.0,50000000.0,5612095,22540359.0,14551359,1996-10-11,Universal Pictures,Drama,Fall,USA,North America,-27459641.0,-54.919282,64.55690878747761,35.44309121252239
Michael Collins,1996,2h 13m,R,7.1,25000000.0,182221,11136590.0,11092559,1996-10-25,Warner Bros.,Drama,Fall,IRL,Europe,-13863410.0,-55.45364000000001,99.60462762838534,0.39537237161465044
Bordello of Blood,1996,1h 27m,R,5.4,13000000.0,2634170,5781045.0,5781045,1996-08-16,Universal Pictures,Comedy,Summer,CAN,North America,-7218955.0,-55.53042307692307,100.0,0.0
Ed,1996,1h 34m,PG,2.8,24000000.0,1910840,4422380.0,4422380,1996-03-15,Universal Pictures,Comedy,Spring,USA,North America,-19577620.0,-81.57341666666666,100.0,0.0
Bogus,1996,1h 50m,PG,5.4,30000000.0,1895593,4357406.0,4357406,1996-09-06,Warner Bros.,Comedy,Fall,USA,North America,-25642594.0,-85.47531333333333,100.0,0.0
The Trigger Effect,1996,1h 34m,R,5.7,8000000.0,1887791,3622979.0,3622979,1996-08-30,Universal Pictures,Drama,Summer,USA,North America,-4377021.0,-54.712762500000004,100.0,0.0
Mystery Science Theater 3000: The Movie,1996,1h 13m,PG-13,7.2,,206328,1007306.0,1007306,1996-04-19,Universal Pictures,Comedy,Spring,USA,North America,,,100.0,0.0
Grace of My Heart,1996,1h 56m,R,6.7,5000000.0,173654,660313.0,660313,1996-09-13,Universal Pictures,Comedy,Fall,USA,North America,-4339687.0,-86.79374,100.0,0.0
Schizopolis,1996,1h 36m,Not Rated,6.7,250000.0,6023,10580.0,10580,1997-04-09,Universal Pictures,Comedy,Spring,USA,North America,-239420.0,-95.768,100.0,0.0
The Lost World: Jurassic Park,1997,2h 9m,PG-13,6.6,73000000.0,72132785,618638999.0,229086679,1997-05-22,Universal Pictures,Action,Spring,USA,North America,545638999.0,747.4506835616438,37.030752889861056,62.96924711013895
Liar Liar,1997,1h 26m,PG-13,6.9,45000000.0,31423025,302710615.0,181410615,1997-03-21,Universal Pictures,Comedy,Spring,USA,North America,257710615.0,572.6902555555555,59.92872598801995,40.07127401198006
Batman & Robin,1997,2h 5m,PG-13,3.8,125000000.0,42872605,238259753.0,107353792,1997-06-20,Warner Bros.,Action,Summer,USA,North America,113259753.0,90.6078024,45.057459620551185,54.942540379448815
George of the Jungle,1997,1h 32m,PG,5.6,55000000.0,16540791,174463257.0,105263257,1997-07-16,Walt Disney,Action,Summer,USA,North America,119463257.0,217.20592181818182,60.335487718196156,39.664512281803844
Contact,1997,2h 30m,PG,7.5,90000000.0,20584908,171120329.0,100920329,1997-07-11,Warner Bros.,Drama,Summer,PRI,North America,81120329.0,90.13369888888889,58.97623595616158,41.02376404383842
Hercules,1997,1h 33m,G,7.3,85000000.0,249567,252712101.0,99112101,1997-06-27,Walt Disney,Animation,Summer,USA,North America,167712101.0,197.30835411764707,39.219372799247154,60.780627200752846
Flubber,1997,1h 33m,PG,5.3,80000000.0,26725207,177977226.0,92977226,1997-11-26,Walt Disney,Comedy,Fall,USA,North America,97977226.0,122.4715325,52.241080552632056,47.75891944736795
Conspiracy Theory,1997,2h 15m,R,6.7,75000000.0,19313566,136982834.0,75982834,1997-08-08,Warner Bros.,Action,Summer,USA,North America,61982834.0,82.64377866666666,55.46887283701547,44.531127162984525
Dante's Peak,1997,1h 48m,PG-13,6.1,116000000.0,18479435,178127760.0,67127760,1997-02-07,Universal Pictures,Action,Winter,USA,North America,62127760.0,53.55841379310344,37.68517607811382,62.31482392188617
The Devil's Advocate,1997,2h 24m,R,7.5,57000000.0,12170536,152944660.0,60944660,1997-10-17,Warner Bros.,Drama,Fall,USA,North America,95944660.0,168.3239649122807,39.847523934474076,60.15247606552593
Jungle 2 Jungle,1997,1h 45m,PG,5.2,32000000.0,12812047,59927618.0,59927618,1997-03-07,Walt Disney,Comedy,Spring,Unknown,Unknown,27927618.0,87.27380624999999,100.0,0.0
The Jackal,1997,2h 4m,R,6.4,60000000.0,15164595,159330280.0,54930280,1997-11-14,Universal Pictures,Action,Fall,FIN,Europe,99330280.0,165.55046666666667,34.47573179435823,65.52426820564176
Vegas Vacation,1997,1h 33m,PG,5.9,25000000.0,12837927,36400360.0,36400360,1997-02-14,Warner Bros.,Comedy,Winter,USA,North America,11400360.0,45.60144,100.0,0.0
Selena,1997,2h 7m,PG,6.9,20000000.0,11615722,35764351.0,35764351,1997-03-21,Warner Bros.,Drama,Spring,USA,North America,15764351.0,78.82175500000001,100.0,0.0
Addicted to Love,1997,1h 40m,R,6.1,,11446098,34673095.0,34673095,1997-05-23,Warner Bros.,Romantic Comedy,Spring,USA,North America,,,100.0,0.0
For Richer or Poorer,1997,1h 55m,PG-13,5.8,35000000.0,6015970,32748995.0,31642995,1997-12-12,Universal Pictures,Comedy,Winter,USA,North America,-2251005.0,-6.431442857142858,96.62279712705688,3.377202872943124
Fathers' Day,1997,1h 38m,PG-13,5.3,85000000.0,8776159,28598376.0,28598376,1997-05-09,Warner Bros.,Comedy,Spring,USA,North America,-56401624.0,-66.35485176470588,100.0,0.0
Murder at 1600,1997,1h 47m,R,6.1,40000000.0,7962268,25804707.0,25804707,1997-04-18,Warner Bros.,Action,Spring,CAN,North America,-14195293.0,-35.4882325,100.0,0.0
Midnight in the Garden of Good and Evil,1997,2h 35m,R,6.6,35000000.0,5233658,25105255.0,25105255,1997-11-21,Warner Bros.,Drama,Fall,USA,North America,-9894745.0,-28.270699999999998,100.0,0.0
Air Bud,1997,1h 38m,PG,5.3,3000000.0,4878632,23144499.0,23144499,1997-08-01,Walt Disney,Comedy,Summer,CAN,North America,20144499.0,671.4833,100.0,0.0
Mr. Magoo,1997,1h 27m,PG,4.1,30000000.0,5233631,21437192.0,21437192,1997-12-25,Walt Disney,Adventure,Winter,BRA,South America,-8562808.0,-28.542693333333336,100.0,0.0
That Darn Cat,1997,1h 29m,PG,4.7,,6424617,18301610.0,18301610,1997-02-14,Walt Disney,Action,Winter,USA,North America,,,100.0,0.0
The Postman,1997,2h 57m,R,6.1,80000000.0,5260324,17626234.0,17626234,1997-12-25,Warner Bros.,Action,Winter,USA,North America,-62373766.0,-77.9672075,100.0,0.0
Fire Down Below,1997,1h 45m,R,5.1,60000000.0,6073094,16228448.0,16228448,1997-09-05,Warner Bros.,Action,Fall,USA,North America,-43771552.0,-72.95258666666666,100.0,0.0
RocketMan,1997,1h 35m,PG,5.9,16000000.0,4472937,15448043.0,15448043,1997-10-10,Walt Disney,Comedy,Fall,USA,North America,-551957.0,-3.44973125,100.0,0.0
The Man Who Knew Too Little,1997,1h 34m,PG,6.6,20000000.0,4604819,13717039.0,13717039,1997-11-14,Warner Bros.,Comedy,Fall,GBR,Europe,-6282961.0,-31.414805,100.0,0.0
Rosewood,1997,2h 20m,R,7.2,25000000.0,3154075,13130349.0,13130349,1997-02-21,Warner Bros.,Action,Winter,USA,North America,-11869651.0,-47.478604000000004,100.0,0.0
Leave It to Beaver,1997,1h 24m,PG,5.2,15000000.0,3252450,10925060.0,10925060,1997-08-22,Universal Pictures,Comedy,Summer,USA,North America,-4074940.0,-27.166266666666665,100.0,0.0
Mad City,1997,1h 55m,PG-13,6.3,50000000.0,4649742,10541523.0,10541523,1997-11-07,Warner Bros.,Drama,Fall,USA,North America,-39458477.0,-78.91695399999999,100.0,0.0
Fierce Creatures,1997,1h 33m,PG-13,6.4,25000000.0,3759480,9381260.0,9381260,1997-01-24,Universal Pictures,Comedy,Winter,GBR,Europe,-15618740.0,-62.47496,100.0,0.0
A Simple Wish,1997,1h 29m,PG,5.3,28000000.0,2732880,8345056.0,8345056,1997-07-11,Universal Pictures,Comedy,Summer,CAN,North America,-19654944.0,-70.19622857142858,100.0,0.0
Kull the Conqueror,1997,1h 35m,PG-13,4.8,30000000.0,3450145,6112613.0,6112613,1997-08-29,Universal Pictures,Action,Summer,SVK,Europe,-23887387.0,-79.62462333333333,100.0,0.0
The Boxer,1997,1h 53m,R,7.0,,86097,16534578.0,5980578,1998-01-09,Universal Pictures,Drama,Winter,IRL,Europe,,,36.170127837553515,63.82987216244648
Cats Don't Dance,1997,1h 15m,G,6.9,32000000.0,939781,3566637.0,3566637,1997-03-26,Warner Bros.,Animation,Spring,Unknown,Unknown,-28433363.0,-88.854259375,100.0,0.0
Free Willy 3: The Rescue,1997,1h 26m,PG,4.7,,992651,3446539.0,3446539,1997-08-08,Warner Bros.,Adventure,Summer,CAN,North America,,,100.0,0.0
Steel,1997,1h 37m,PG-13,3.0,16000000.0,870068,1801972.0,1710972,1997-08-15,Warner Bros.,Action,Summer,USA,North America,-14198028.0,-88.73767500000001,94.94997702517021,5.050022974829798
Commandments,1997,1h 28m,R,5.5,6000000.0,312437,548561.0,548561,1997-05-02,Universal Pictures,Comedy,Spring,USA,North America,-5451439.0,-90.85731666666666,100.0,0.0
Breaking Up,1997,1h 30m,R,4.7,,4493,11690.0,11690,1997-10-17,Warner Bros.,Comedy,Fall,USA,North America,,,100.0,0.0
A Bug's Life,1998,1h 35m,G,7.2,120000000.0,291121,363258859.0,162798565,1998-11-25,Walt Disney,Animation,Fall,USA,North America,243258859.0,202.71571583333335,44.81613069208038,55.18386930791962
Patch Adams,1998,1h 55m,PG-13,6.8,90000000.0,25262280,202292902.0,135026902,1998-12-25,Universal Pictures,Comedy,Winter,USA,North America,112292902.0,124.76989111111112,66.74821541687112,33.251784583128874
Lethal Weapon 4,1998,2h 7m,R,6.6,140000000.0,34048124,285444603.0,130444603,1998-07-10,Warner Bros.,Action,Summer,USA,North America,145444603.0,103.88900214285715,45.698745616150255,54.30125438384974
Mulan,1998,1h 27m,G,7.7,90000000.0,22745143,304320254.0,120620254,1998-06-19,Walt Disney,Animation,Summer,Unknown,Unknown,214320254.0,238.13361555555556,39.635959951584425,60.36404004841558
You've Got Mail,1998,1h 59m,PG,6.7,65000000.0,18426749,250821575.0,115821495,1998-12-18,Warner Bros.,Romantic Comedy,Winter,USA,North America,185821575.0,285.87934615384614,46.17684702761316,53.82315297238684
Shakespeare in Love,1998,2h 3m,R,7.1,25000000.0,224012,289317794.0,100317794,1999-01-08,Universal Pictures,Comedy,Winter,GBR,Europe,264317794.0,1057.271176,34.67391086218499,65.326089137815
A Perfect Murder,1998,1h 47m,R,6.6,60000000.0,16615704,128038368.0,67638368,1998-06-05,Warner Bros.,Drama,Summer,USA,North America,68038368.0,113.39728,52.82664021459568,47.17335978540432
The Parent Trap,1998,2h 8m,PG,6.7,,11148497,92146310.0,66308518,1998-07-29,Walt Disney,Adventure,Summer,USA,North America,,,71.96003616422621,28.039963835773783
U.S. Marshals,1998,2h 11m,PG-13,6.6,60000000.0,16863988,102367405.0,57167405,1998-03-06,Warner Bros.,Action,Spring,USA,North America,42367405.0,70.61234166666667,55.84532009969384,44.15467990030616
Small Soldiers,1998,1h 50m,PG-13,6.3,40000000.0,14047592,54682547.0,54682547,1998-07-10,Universal Pictures,Action,Summer,USA,North America,14682547.0,36.7063675,100.0,0.0
Mighty Joe Young,1998,1h 54m,PG,5.7,90000000.0,10602042,50632037.0,50632037,1998-12-25,Walt Disney,Action,Winter,USA,North America,-39367963.0,-43.74218111111111,100.0,0.0
Meet Joe Black,1998,2h 58m,PG-13,7.2,90000000.0,15017995,142940100.0,44619100,1998-11-13,Universal Pictures,Drama,Fall,USA,North America,52940100.0,58.82233333333333,31.215243308210923,68.78475669178907
Primary Colors,1998,2h 23m,R,6.7,65000000.0,12045395,52090187.0,39001187,1998-03-20,Universal Pictures,Comedy,Spring,USA,North America,-12909813.0,-19.86125076923077,74.87242654744165,25.127573452558348
Out of Sight,1998,2h 3m,R,7.0,48000000.0,12020435,77745966.0,37562568,1998-06-26,Universal Pictures,Comedy,Summer,USA,North America,29745966.0,61.9707625,48.314491326791156,51.685508673208844
Sphere,1998,2h 14m,PG-13,6.1,80000000.0,14433957,37020277.0,37020277,1998-02-13,Warner Bros.,Unknown,Winter,USA,North America,-42979723.0,-53.724653749999995,100.0,0.0
Jack Frost,1998,1h 41m,PG,5.5,85000000.0,7104125,34562556.0,34562556,1998-12-11,Warner Bros.,Comedy,Winter,USA,North America,-50437444.0,-59.33816941176471,100.0,0.0
Mercury Rising,1998,1h 51m,R,6.1,60000000.0,10104715,93107289.0,32935289,1998-04-03,Universal Pictures,Action,Spring,USA,North America,33107289.0,55.178815,35.37348080234621,64.62651919765379
Bride of Chucky,1998,1h 29m,R,5.6,25000000.0,11830855,50688658.0,32400658,1998-10-16,Universal Pictures,Comedy,Fall,CAN,North America,25688658.0,102.75463199999999,63.920922901529565,36.07907709847043
The Avengers,1998,1h 29m,PG-13,3.8,60000000.0,10305957,23384939.0,23384939,1998-08-14,Warner Bros.,Action,Summer,GBR,Europe,-36615061.0,-61.02510166666667,100.0,0.0
One True Thing,1998,2h 7m,R,6.9,30000000.0,6606455,26616840.0,23245840,1998-09-18,Universal Pictures,Drama,Fall,USA,North America,-3383160.0,-11.2772,87.33508560745753,12.664914392542464
Quest for Camelot,1998,1h 26m,G,6.3,40000000.0,6041602,22510798.0,22510798,1998-05-15,Warner Bros.,Animation,Spring,USA,North America,-17489202.0,-43.723005,100.0,0.0
Psycho,1998,1h 45m,R,4.6,60000000.0,10031850,37170655.0,21485655,1998-12-04,Universal Pictures,Horror,Winter,USA,North America,-22829345.0,-38.04890833333333,57.80273444199463,42.19726555800537
